IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.05,,,23.38,,32.82,28.1 [23.4-32.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.14,,,25.66,,30.64,28.1 [25.7-30.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.34,,,23.09,,33.54,28.3 [23.1-33.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.35,,,24.46,,32.36,28.3 [24.5-32.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.46,,,24.47,,32.76,28.5 [24.5-32.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.64,,,23.3,,34.29,28.6 [23.3-34.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,MLT,Malta,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.7,,,22.53,,35.26,28.7 [22.5-35.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.66,,,23.06,,34.68,28.7 [23.1-34.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.68,,,25.43,,32.11,28.7 [25.4-32.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.85,,,24.94,,32.94,28.8 [24.9-32.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,COL,Colombia,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.93,,,25.04,,32.86,28.9 [25.0-32.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.02,,,23.18,,35.46,29.0 [23.2-35.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,PAN,Panama,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,28.97,,,24.26,,34.04,29.0 [24.3-34.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.12,,,24.15,,34.32,29.1 [24.1-34.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.28,,,25.57,,33.23,29.3 [25.6-33.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.34,,,25.74,,33.07,29.3 [25.7-33.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.36,,,24.22,,34.69,29.4 [24.2-34.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,HND,Honduras,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.49,,,23.35,,36.48,29.5 [23.3-36.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.49,,,25.67,,33.44,29.5 [25.7-33.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.59,,,21.94,,37.81,29.6 [21.9-37.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.62,,,24.06,,35.82,29.6 [24.1-35.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.85,,,21.72,,38.56,29.8 [21.7-38.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,29.78,,,25.97,,33.9,29.8 [26.0-33.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.04,,,2.08,,4.21,3.0 [2.1-4.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.07,,,1.87,,4.68,3.1 [1.9-4.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.15,,,2.04,,4.73,3.2 [2.0-4.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.53,,,2.78,,4.43,3.5 [2.8-4.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.9,,,2.35,,5.96,3.9 [2.3-6.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.03,,,23.86,,36.51,30.0 [23.9-36.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.03,,,27.22,,32.95,30.0 [27.2-33.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.09,,,25.88,,34.56,30.1 [25.9-34.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.17,,,25.36,,35.27,30.2 [25.4-35.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.24,,,27.44,,33.22,30.2 [27.4-33.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.25,,,24.61,,36.08,30.3 [24.6-36.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.38,,,23.69,,37.85,30.4 [23.7-37.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.54,,,25.52,,35.74,30.5 [25.5-35.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRL,Greenland,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.63,,,25.44,,36.04,30.6 [25.4-36.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.62,,,27.41,,33.79,30.6 [27.4-33.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.69,,,23.55,,38.35,30.7 [23.6-38.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ROU,Romania,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.72,,,26.05,,35.7,30.7 [26.1-35.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.82,,,28.17,,33.62,30.8 [28.2-33.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.78,,,28.26,,33.25,30.8 [28.3-33.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,30.88,,,26.59,,35.4,30.9 [26.6-35.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.05,,,26.14,,36.16,31.1 [26.1-36.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.1,,,27.36,,35.16,31.1 [27.4-35.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.22,,,27.01,,35.76,31.2 [27.0-35.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,DMA,Dominica,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.34,,,25.16,,37.71,31.3 [25.2-37.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.33,,,26.4,,36.6,31.3 [26.4-36.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.27,,,27.73,,34.75,31.3 [27.7-34.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.39,,,27.25,,35.77,31.4 [27.3-35.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.45,,,29.01,,33.9,31.4 [29.0-33.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.46,,,29.46,,33.47,31.5 [29.5-33.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.65,,,26.96,,36.41,31.7 [27.0-36.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.71,,,27.41,,36.09,31.7 [27.4-36.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.67,,,28.39,,35.09,31.7 [28.4-35.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,31.7,,,28.74,,34.68,31.7 [28.7-34.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.05,,,23.21,,41.72,32.1 [23.2-41.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.08,,,28.04,,36.27,32.1 [28.0-36.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.27,,,25.62,,38.99,32.3 [25.6-39.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.3,,,27.14,,37.68,32.3 [27.1-37.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,MLT,Malta,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.29,,,27.3,,37.5,32.3 [27.3-37.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.31,,,28.48,,36.16,32.3 [28.5-36.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.28,,,29.45,,35.13,32.3 [29.4-35.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.58,,,28.05,,37.16,32.6 [28.1-37.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.72,,,26.7,,39.18,32.7 [26.7-39.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.68,,,26.94,,38.78,32.7 [26.9-38.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.68,,,28.98,,36.59,32.7 [29.0-36.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BMU,Bermuda,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.99,,,23.18,,43.3,33.0 [23.2-43.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,32.96,,,27.1,,38.99,33.0 [27.1-39.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,33.03,,,28.47,,37.73,33.0 [28.5-37.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,33.25,,,28.62,,38.09,33.2 [28.6-38.1],,,EN,2024-02-29T05:00:00.000Z
